,adj_avg_xg1_home,adj_avg_xg2_home,xwin1_home,xdraw_home,xwin2_home,shots1_home,shots2_home,shotsot1_home,shotsot2_home,corners1_home,corners2_home,xpts1_home,xpts2_home,xgshot1_home,convrate1_home,adj_avg_xg1_away,adj_avg_xg2_away,xwin1_away,xdraw_away,xwin2_away,shots1_away,shots2_away,shotsot1_away,shotsot2_away,corners1_away,corners2_away,xpts1_away,xpts2_away,A,H,score1_similar,score2_similar,spi_diff,avg_xg_diff,avg_xg_diff_home,avg_xg_diff_away,score1,score2,upper_home_outlier,lower_home_outlier,upper_away_outlier,lower_away_outlier
1077,0.4894950840111394,1.4354454872332152,0.19785252649653895,0.2217646495844028,0.5803685662611305,9.076171789678764,11.95433142589543,2.0,2.636220950596955,5.394282264977241,6.280283328229272,0.8153222290740196,1.9628703483677945,0.05175420799886017,0.0,1.0469004588185449,1.4382820362537665,0.30425224986064764,0.2609734267649947,0.4347596200203171,10.61557918419563,13.885542145019615,3.192448020503456,3.781491267829322,4.646769658140472,5.364752784823431,1.1737301763469377,1.565252286825946,0.31,0.34,1.27,1.22,-9.730000000000004,2.25136348287,-0.7464643695306363,-0.49570709100820776,3.0,1.0,0,1,0,0
1085,1.2083853832758138,1.3719957289368974,0.40746584476825737,0.22634749908676335,0.3661240546696297,11.983850055556285,12.661900885356374,3.9363976073434417,4.852451266230821,4.6312932994950335,4.423441926924041,1.4487450333915357,1.3247196630956526,0.11972139483388462,0.0911302968869294,0.7366666666666666,0.7666666666666666,0.3218482365814335,0.3929635393843411,0.2851882236701355,5.999999999999999,14.0,2.0,5.999999999999999,1.0,13.0,1.3585082491286418,1.2485282103947477,0.13,0.65,1.82,0.8,13.32,2.4635050206649414,0.05223452322315891,-0.57,1.0,1.0,0,0,1,1
1088,1.4713044127134278,1.2233171470344515,0.3958478274206536,0.2418900680351513,0.3622351757862888,14.138047710079745,11.919053228730268,5.276466942150408,4.172296398070607,4.156935883801238,5.615639873790015,1.4294335502971118,1.3285955953940178,0.09899371206480664,0.14102591306518872,2.5007452604157487,0.8336140726563257,0.6608471434948047,0.16973444340946164,0.16842635838339393,18.332288618472692,9.536399500272717,7.015035675275887,2.967627367713607,7.1232225937537015,3.083118268441952,2.1522758738938754,0.6750135185596434,0.48,0.28,1.13,1.87,-18.42,2.1889829066618858,0.019735597343307987,1.5337851151214958,2.0,0.0,0,0,1,0
1091,2.8019837735803614,0.8621324275017109,0.7037173686298192,0.16000868849256794,0.13449346760785236,17.28984577052368,9.059598478333116,7.222216508680156,4.034855972698619,6.751400742609378,3.1001815681005334,2.271160794382025,0.563489091316125,0.15446212099807044,0.17928833170457673,0.9850293980084128,1.222780691303102,0.3139342829701484,0.304517843963024,0.381522342550531,9.489499567716113,11.990952213411324,3.475247450548926,4.670228580927901,3.901684048554912,5.368291597940111,1.2463206928734694,1.4490848716146172,0.01,0.73,2.53,0.75,25.11,3.896857912036447,1.85962886554562,-0.3293464826074274,5.0,0.0,1,0,0,0
1093,0.7866666666666667,1.4466666666666663,0.12470057956824675,0.2090497695805937,0.6662442198061244,7.0,16.0,1.0,5.0,2.0,9.0,0.5831515082853339,2.207782428998967,0.09714285714285716,0.14285714285714285,1.5,0.5733333333333334,0.5154678899311012,0.33069615208476394,0.15383593180727276,12.0,12.0,4.0,3.0,3.0,4.0,1.8770998218780672,0.7922039475065822,0.23,0.48,1.49,1.05,4.019999999999996,1.5150000000000001,-0.99,0.04499999999999993,0.0,1.0,1,1,0,0
1095,0.9325951354725088,1.2984385151838185,0.20679738542919385,0.2756326446642361,0.5175635624068707,8.98700073228383,15.44150329527724,2.4805010984257465,4.987000732283831,2.9870007322838306,10.000000000000002,0.8960248009518175,1.8283233318848489,0.06849060440451725,0.0987000732283831,1.0584126398055644,1.3064889202400347,0.32900482178660195,0.2611304530715625,0.4098193519078562,9.776522765934251,13.937148376420591,3.567268234402356,4.7731538133949485,3.908140121204207,5.26385099062097,1.2481449184313684,1.490588508795131,0.34,0.33,1.22,1.27,-12.689999999999998,2.137093373783073,-0.5419404540159752,-0.18862188041439887,0.0,0.0,1,0,0,0
1101,1.9663871178623435,1.2280331536238185,0.5501849520214529,0.19440790946163036,0.2553186328148375,16.133337892576055,11.467489276178618,5.6114031067112045,4.134695073401012,8.05532676102693,4.808748868510729,1.8449627655259893,0.960363807906143,0.12770849437883525,0.1424576158570233,1.0666351304945745,1.1001722123561155,0.2757795764956919,0.331674148714254,0.3925462630587279,9.505687254709636,16.931752943484373,3.0113745094192708,7.943127452903647,2.4715637264518233,7.988625490580728,1.1590128782013296,1.5093129378904373,0.05,0.82,2.56,0.67,28.810000000000002,3.021093163715708,0.7179687163924342,-0.31579143151486977,2.0,0.0,1,0,1,0
1104,0.6600386128216621,1.8309840290029729,0.15452323032870185,0.2893331753271465,0.5561058585611145,8.45450256299341,17.44150329527724,1.9740014645676618,7.948002929135324,3.0,3.4675018307095784,0.752902866313252,1.95765075101049,0.08622027984056611,0.04112503051182629,1.5219067237425818,1.476253777797892,0.3900648303159826,0.2268867684319385,0.3828227148806598,16.76264459549118,12.196963577261533,6.130258133124992,4.6944135429232245,6.6971071572801515,5.011466490268499,1.3970812593798865,1.3753549130739178,0.38,0.31,1.12,1.36,-17.770000000000003,2.145104948101177,-1.1864252013780536,0.10653239684667759,0.0,5.0,1,0,0,0
1107,0.8466666666666668,1.0466666666666666,0.1881083151603535,0.2580669414483293,0.5538240750698363,15.0,14.000000000000002,4.999999999999999,4.0,6.0,2.0,0.8223918869293898,1.9195391666578383,0.051333333333333335,0.0,1.5364136214226582,1.6209025898167242,0.34651986406178736,0.2272477174838705,0.42603808388908304,14.690032964688651,14.383600055502729,4.673707075520934,4.423854216246436,5.793751941370116,5.624968203150304,1.2668073096692325,1.5053619691511195,0.41,0.29,1.11,1.46,-19.42,2.8482235958594124,0.2250000000000001,-0.21532395409242122,0.0,1.0,0,1,0,0
1114,1.2676107621753192,1.2319490612774526,0.3719110748112217,0.243109484815368,0.3848880219386949,12.591664477354467,11.921024508354547,3.8755319118908487,3.6076425845820737,4.772698951474199,4.088080143767548,1.358842709249033,1.3977735506314526,0.10392574725968616,0.10867017536603224,0.5733333333333334,1.1133333333333333,0.4161392205773121,0.4069408100641874,0.17691996844750862,9.0,10.0,2.0,3.0,1.0,5.0,1.6553584717961236,0.9377007154067132,0.12,0.66,2.06,0.95,12.880000000000003,1.8441698552375736,-0.059136556469297386,0.2400000000000001,3.0,1.0,0,0,1,1
1118,2.143333333333333,1.1733333333333331,0.7094773294413441,0.17783740646392127,0.11266104156751933,24.0,11.0,5.0,4.0,5.999999999999999,5.0,2.3062693947879542,0.5158205311664792,0.09375,0.08333333333333333,1.2757287138324702,1.4434576615155883,0.3677733920896961,0.238473799246214,0.39344392732732375,11.977874879734733,13.46448869794791,4.231852889694388,4.534009425566535,4.4272303966242665,4.835200194694,1.3417939755153023,1.4188055812281857,0.44,0.32,1.09,1.43,-12.010000000000005,3.5754893021788505,1.245,-0.2267348557849196,1.0,1.0,1,1,0,0
1124,1.1103002577020369,1.5288733906970229,0.2825982415103691,0.2769705458809953,0.4402404054819044,11.410806200022984,13.555155972541762,3.7780344359226503,4.638108433850898,4.417242658804903,5.8175985368273935,1.1247652704121025,1.5976917623267082,0.08986827049898136,0.10129961737921894,2.2534425343084337,0.8270024948456264,0.6744463627630815,0.18781148760640684,0.13755809695898355,16.792875740395992,7.79750435612701,5.9151101921861216,2.698205442831785,7.440303938182298,3.0870242599818485,2.211150575895651,0.6004857784833575,0.74,0.13,1.03,2.38,-28.83,1.8762161151928427,-0.3662673313559939,1.5269244882440822,0.0,6.0,0,0,1,0
1126,0.9372043628808152,0.9691074646014062,0.2929958664913768,0.2500489482362373,0.4569515956674846,11.358957466412027,13.091652924420446,4.599651205238584,3.317564917680732,5.570085273342217,8.641042533587969,1.129036547710368,1.620903735238691,0.07236595299636972,0.11908684413027415,1.2265628442997871,1.691086744756501,0.33107269564583136,0.23556731780159795,0.4333254663275616,11.11286529764085,15.255240186952927,3.851006162193734,5.3177314322760845,5.107020048751458,6.0301720206449625,1.2287854047390918,1.5355437167842831,0.38,0.3,1.07,1.38,-15.54,2.5997157457174582,-0.18017919541722494,-0.5106073883760791,1.0,1.0,1,0,0,0
1128,0.8891108413060326,1.5146335197370813,0.2416304073961429,0.2563530365704229,0.5019904587078169,10.591659890240194,14.367602784470506,3.448659567493308,5.335018453427766,3.944683096344341,6.474915864216691,0.9812442587588516,1.7623244126938735,0.07671426313860727,0.07457967551382244,1.978331351695818,1.1970500628197462,0.5589491180432069,0.19364165423143515,0.2473236821121756,16.317853881145606,11.339034832478818,5.716125413913317,3.982887838644765,8.053390275619472,4.829472874670189,1.870489008361056,0.9356127005679621,0.66,0.15,0.89,2.07,-28.590000000000003,2.094077704661992,-0.6416802899796753,0.742461559443053,0.0,2.0,0,0,1,0
1130,2.0567470071648004,1.1861118715907917,0.5462553666860022,0.20541886720008332,0.2473886139369615,17.268407503541248,12.415887171926224,5.82793562734962,4.2652810575015145,6.761949336028048,5.344508162104834,1.8441849672580901,0.947584709010968,0.11847732882354572,0.13828539408696627,0.4776550877663819,1.9638075595083728,0.12574949572396524,0.2730940330206376,0.6010531783075513,9.60235734183536,16.57961126587195,1.0227460759634135,7.068238227890241,5.5568651899085335,3.5568651899085335,0.6503425201925334,2.076253567943292,0.05,0.88,2.67,0.53,35.86000000000001,3.672638867788814,0.7160954290813744,-1.0121608772165243,3.0,0.0,0,0,1,1
1133,2.4500711608480654,0.8421844770167393,0.6648035327816469,0.17032806964671734,0.1639278889356134,18.577633834966818,9.350518534187737,6.961683158990196,2.9693289447451736,6.9590591181676995,3.0261871807334635,2.1647386679916587,0.6621117364535576,0.1284498285688592,0.1431229212613847,1.1974747643293575,1.306892819201352,0.35140325396565303,0.26213219567447404,0.38644051420490205,12.569548280002062,12.057231540450225,4.587952004459346,4.342927339501888,5.782983701954898,4.3916589641101185,1.3163419575714326,1.4214537382891796,0.01,0.75,2.58,0.73,26.14,3.650320079599507,1.5509316897513803,-0.03170852476958386,4.0,0.0,1,0,0,0
1141,0.75,1.0533333333333337,0.3512953159657819,0.381534698605346,0.26716998464250424,8.0,11.0,1.0,4.0,2.0,10.0,1.4354206465026915,1.1830446525328586,0.09625,0.0,1.1681534135154898,1.2809269695083254,0.35793486078200715,0.2613685499520887,0.3806724901088008,13.20530979914724,10.835059707739427,3.8757870312749065,4.02511816088471,5.425804814799125,3.942958064403873,1.3351731322981104,1.4033860202784911,0.34,0.35,1.27,1.25,-8.560000000000002,2.2540200042811787,0.07000000000000006,0.07902791819792565,0.0,1.0,1,1,0,0
1143,0.29000000000000004,1.4799999999999998,0.07996668723009956,0.25388819965440645,0.6661446283867821,11.0,7.0,7.0,4.0,4.0,5.999999999999999,0.4937882613447051,2.252322084814753,0.03,0.0,1.5827250411839164,1.0978826782958329,0.4894802609414015,0.2279957827858292,0.2824498695784737,12.372072564505634,11.456940425466854,5.0240464441295485,4.2374888682572704,5.1097034010368345,3.501227718022651,1.6964365656100335,1.07534539152125,0.53,0.26,1.08,1.78,-19.309999999999995,1.5183055732623087,-0.7349999999999999,0.4438132713665379,0.0,1.0,1,1,0,0
1145,1.5717700650434352,1.1879114407740474,0.4449445534214652,0.2340406250765139,0.3209505494069161,13.300077986799586,10.294016663035329,4.770947302769635,4.101221545939682,5.977547608119531,4.175742401526469,1.5688742853409094,1.1968922732972624,0.10711174311169527,0.14284015240620027,2.5039221028819285,1.083807444922232,0.676597555835824,0.17196507282661616,0.15030939107382688,17.325283527062727,10.612348786598476,7.088729433841472,4.056244797694622,6.305234862255461,4.005526185016984,2.201757740334089,0.6228932460480968,0.47,0.33,1.2,1.79,-14.840000000000003,2.4749373974327513,0.35896229549465586,1.3462073579256622,1.0,3.0,0,0,1,0
1148,1.0666351304945747,1.1001722123561153,0.2757795764956919,0.331674148714254,0.3925462630587278,9.505687254709636,16.931752943484373,3.0113745094192708,7.943127452903645,2.4715637264518233,7.988625490580728,1.1590128782013298,1.5093129378904375,0.08121221786150462,0.1517061764128906,1.2145231351205872,1.723439307100999,0.2731617217471233,0.2397430363798963,0.48701759852355897,11.46446951621291,16.334417167893008,4.490567725264857,5.373934440186166,3.92660343536042,6.011990957907837,1.0592282016212662,1.7007958319505734,0.3,0.4,1.3,1.08,-7.990000000000002,2.4076184037896278,-0.31579143151486977,-0.48466331452487443,0.0,2.0,1,0,0,0
1150,2.2153267084732358,0.8899252087715969,0.6380830531371967,0.20096825165755647,0.16055303653976152,17.42097580097709,10.248276501305364,7.054076393605518,3.203531320906245,6.9843169966085705,3.9780598239796334,2.115217411069146,0.682627361276841,0.12652280804429505,0.16509630599896655,0.9584619127045976,1.734727550735932,0.29984732734550945,0.2358147146960821,0.4643000189392982,16.44883236029685,16.0,5.965888240197902,6.0,4.4147206004947535,8.068223519604198,1.1353566967326103,1.6287147715139767,0.02,0.87,2.82,0.5,38.25,3.8234511241790896,1.1498174032717832,-0.6393984570470013,6.0,0.0,0,0,1,0
1163,1.3736284481713297,1.3989950311292447,0.4062301374355147,0.2378887039467809,0.355767362939006,12.991399909783974,12.967034308355341,4.3732453737862045,4.681745745701185,4.32243414262261,5.121000993961001,1.4565791162533253,1.305190792763799,0.1144881502537939,0.12035631709746553,1.1140737793494309,1.1984444272072283,0.4243300826735016,0.2604775619397611,0.3151842062591193,9.485375463412067,9.980500617882756,3.0097496910586226,2.4853754634120664,1.5048748455293113,2.5048748455293115,1.5334678099602657,1.2060301807171188,0.15,0.67,2.05,1.01,11.379999999999995,2.39260267292553,-0.0014812959813699234,0.12826614650463886,2.0,0.0,0,0,0,1
1164,1.3131190866186893,1.2242977297292166,0.3785613790241914,0.24512041682301944,0.3762351928066823,12.480982119866418,12.082863234158127,3.8880954571613633,3.4453705460456328,4.645711583826676,4.031180862160256,1.3808045538955938,1.3738259952430665,0.10712473013105216,0.1194610951253357,2.5366447812323014,0.8221721464892843,0.6784249301664523,0.16371698830502482,0.15651847787312373,19.058436918963718,9.434688026422226,7.320833332527617,3.0219218723891728,7.114231792274031,3.12690660450812,2.198991778804382,0.6332724219243959,0.52,0.25,1.11,2.0,-21.010000000000005,2.0948223100245533,-0.04725878168954267,1.6521744291779359,0.0,3.0,0,0,1,0
1168,2.8110429048015493,0.8526214297691757,0.6856952526713979,0.16504399720466767,0.1456627915508289,16.828401174922973,9.286336684176037,7.1931910005545046,3.9193533204051634,6.6727377416276745,3.2795354495401474,2.222129755218861,0.6020323718571544,0.15696004439047634,0.1886963290664833,1.1401695189648258,1.2359726952890244,0.32324958821546496,0.2798613667720156,0.3962175679669048,11.436565598094036,10.439047837416489,4.452681340796434,4.2418242256995615,5.159624057076809,4.447852953023474,1.2496101314184105,1.46851407067273,0.02,0.74,2.53,0.73,23.450000000000003,3.9327284569069523,1.8659065486564,-0.18573808255869095,6.0,1.0,1,0,0,0
1169,0.9620886500762408,1.4628638008898067,0.2646508675435725,0.252185939529031,0.4829279989613276,10.572094445725043,13.983644631317642,3.5543505126853705,4.880803997876821,3.7969211414778665,6.453759668789584,1.0461385421597482,1.7009699364130135,0.07825945651878109,0.09345721813047522,1.9387387911367493,1.1734587024365626,0.5437799921594062,0.20429466740580354,0.2518429915802313,15.789279619125116,11.431077679544313,5.5949272773013305,3.9973356938692817,7.955001354965756,4.9940278786036965,1.8356346438840223,0.9598236421464972,0.7,0.15,0.92,2.12,-24.720000000000006,2.0978278884338897,-0.5044568063839776,0.6951026040909958,1.0,1.0,0,0,1,0
1170,0.6453254675424183,2.697161557653803,0.19642190313590285,0.15699722006312405,0.6393840079321431,12.833975536671096,19.805537660932824,3.9019416602897765,8.767663753405692,3.2333707962451226,8.04462104931191,0.7462629294708323,2.075149243859553,0.056710614627394386,0.017548097393564825,2.084084062866739,1.1405103565348371,0.5609866928917635,0.19998103682990725,0.2387428928699718,17.796155199885394,12.215161565414212,5.991957820059267,4.1478397951302215,6.778543965222174,5.13238285964917,1.8829411155051976,0.9162097154398228,0.71,0.14,0.89,2.16,-38.129999999999995,1.981483604003327,-1.7345635380665199,0.8075459505641434,0.0,4.0,1,1,0,0
1178,0.5155575827130315,2.478124194888253,0.11663721092393782,0.1912517013184148,0.6917628375032503,9.75552034723245,21.37480391238311,1.7264000732096008,9.00898113811349,3.7579263154896965,5.299009216363989,0.5411633340902282,2.2665402138281663,0.07223925758914088,0.019861471301079552,1.3434915556336755,1.5235183143522546,0.353599910304224,0.23776341992107886,0.4085129860048985,12.766238392856064,14.372795269517148,4.426412685785465,5.076881849193613,5.158396819371955,6.393329897543556,1.2985631508337507,1.4633023779357743,0.41,0.3,1.15,1.37,-18.92,2.1611040130792656,-1.7303680103395895,-0.21252021090186934,0.0,0.0,1,1,0,0
1183,1.0229562897482474,1.7053483860015273,0.26628315568024463,0.2320408299502952,0.5013547317802126,10.520129755765874,16.685785404553545,3.6964208093709865,5.202866166769668,3.710752166743554,5.979707765740399,1.0308902969910292,1.7361050252909334,0.10313700000329533,0.09420739151891433,1.2707683142841908,0.6796794276410113,0.530464178192796,0.2848074467469812,0.18472268907842648,11.741157775693257,12.956153131692135,3.043846868307865,4.434229697538203,2.5657703024617966,9.868459395076409,1.8761999813253691,0.8389755139822607,0.19,0.57,1.62,0.86,2.4399999999999977,2.0270613277882,-0.6849931507985134,0.16591204215704436,1.0,1.0,0,0,1,0
1187,2.5040945597884017,1.0796939521804017,0.6798771306118414,0.17121082748555885,0.14782001127327454,17.267292233062786,10.618612099444617,6.99817893948456,4.114990100631372,6.281482492358137,4.032255519407991,2.2108422193210835,0.6146708613053825,0.15417944541071962,0.16969349625635827,1.0629408463806334,1.357443347251456,0.32644363069518795,0.2777407802352184,0.3957561628525056,11.38352860306435,11.395694362310241,3.9571450981067877,4.596338067032262,4.094805095191677,4.7876160430645145,1.2570716723207822,1.465009268792735,0.01,0.75,2.67,0.71,25.819999999999993,3.5689524027944906,1.3365984573180143,-0.16720488921819254,0.0,1.0,1,0,0,0
1190,1.1833333333333331,0.36,0.5977282899751633,0.2802172637757225,0.12205423301777818,14.0,9.0,3.0000000000000004,1.0,11.0,6.000000000000001,2.0734021337012116,0.646379962829057,0.09714285714285714,0.07142857142857142,1.5462632468816453,1.253491978937157,0.427967616224182,0.22634295613564276,0.34562396618569896,13.255436377268081,10.694144437030221,4.792433880893732,4.207130640749723,5.9508481391288,4.183547123170259,1.5102458048081884,1.2632148546927398,0.46,0.3,1.18,1.59,-17.630000000000003,2.365371770956843,0.71,0.29242459325969294,3.0,0.0,1,1,0,0
1193,2.54987660911567,0.8096516630964948,0.6802262259507161,0.16358760756822327,0.15490809701380695,18.712553761059272,9.511392692730443,7.3541143994813565,3.0698504372172275,7.059631316931699,3.0716850279033285,2.2042662854203714,0.6283118986096442,0.13460953463360922,0.14834729963250087,1.163647177419764,1.3178843837827705,0.40039468584571536,0.2350957104468125,0.36445604979617496,12.078227126151766,12.085879926581526,3.89492345951007,4.634087908688482,4.394902974312265,4.12281171953619,1.4362797679839585,1.3284638598353378,0.02,0.74,2.59,0.69,26.810000000000002,3.746803614976292,1.6618684356464715,0.048628815591089,2.0,2.0,1,0,0,0
1195,0.9383749993438092,1.3567302446918497,0.3200107198735694,0.2490574563753705,0.4309011234749463,10.44154805228844,14.013920288178342,3.429664107571026,4.851380184081416,3.440701873162142,5.9301587486840965,1.2090896159960791,1.5417608268002092,0.10599379960358468,0.09171354089938948,2.4854723704350747,1.0625678015236977,0.6847741229219881,0.16898799104894702,0.14516960888136435,17.610591536658628,10.69072317665938,6.943730154002526,4.124883064665468,6.5489389264626094,3.944227683172491,2.2233103598149118,0.6044968176930401,0.67,0.16,0.86,2.4,-27.72,1.9900148776413311,-0.4402651385329449,1.4059971981281962,1.0,2.0,0,0,1,0
1197,1.0998231132141336,1.0248288150509834,0.4877888925782184,0.22664961305638426,0.2855555952307057,12.975639731882007,9.047922218083922,4.197098188699076,4.321574824709282,5.03654770866465,2.5292345917002423,1.6900162907910388,1.0833163987485015,0.11173273097073792,0.05291916387224719,2.848091016987668,0.8721070148508722,0.6835054237628246,0.1647972187764406,0.14821154167039008,16.568394985394434,9.5184965724634,7.395641024539818,3.9219954227405673,6.6005881645281335,3.498106295497174,2.215313490064914,0.6094318437876108,0.71,0.13,0.95,2.48,-34.07,2.1938273009653093,0.4408144986061062,1.8083344507839167,0.0,3.0,0,0,1,0
1199,2.328535851673893,0.8136721060469372,0.6811900688492585,0.18406973132772347,0.1345030818306317,17.248540384669795,7.743892308632895,6.11908377098146,2.6279356915432177,7.640179671385777,3.0706448192185216,2.2276399378754994,0.5875789768196186,0.13413834251201173,0.13709147427442125,1.2351620619500294,1.4935019088139612,0.3750869276691034,0.2505166399539321,0.3743401617732488,11.671728603214481,12.976321159815896,3.4243543942034123,4.841112497919103,5.542596023068957,5.5005526235317905,1.3757774229612425,1.3735371252736783,0.05,0.8,2.62,0.63,32.43,3.7602435764007884,1.5605019398842597,-0.07704250254165124,5.0,0.0,1,0,0,0
1207,1.643333333333333,1.26,0.30633307232776275,0.31315767152449586,0.3805092377790058,10.0,11.0,4.0,3.0,0.0,7.0,1.2321568885077843,1.454685384861513,0.09,0.3,2.3389169845438005,0.8430488191726638,0.6633807649667782,0.18721667534333125,0.14804998237834285,17.86134301210314,9.803638761155161,7.554279608586617,3.03004557988321,6.810900873606683,3.819638064851624,2.1773589702436658,0.6313666224783596,0.8,0.07,0.76,2.54,-36.56000000000001,1.6913569737051297,0.04999999999999993,1.296500642228083,2.0,3.0,1,1,1,0
1209,0.9061008517167304,1.2775156827472132,0.4062754673082145,0.2640788871940161,0.32963698259084506,11.984519988979326,10.978144721803963,3.0130599634677027,3.9857300127558113,1.9735706439476155,4.2135992508546565,1.4829052891186594,1.2529898349665516,0.1021291306617494,0.03754921806081623,1.1223741682054005,1.4718973207277848,0.32833251234003746,0.2467668981046695,0.42471015630117226,11.372644116284858,14.332586209304385,3.849608755009563,5.017967677110894,3.705038527866496,4.121345285258893,1.2317644351247818,1.5208973670081865,0.39,0.32,1.19,1.33,-7.200000000000003,2.605484234426295,0.09637744636255507,-0.425804755528602,0.0,0.0,0,1,0,0
1217,0.9025893553112546,1.7194452098538595,0.2276864565356127,0.2330113060087794,0.5390940578633813,9.11203083261993,15.746531739339687,3.032281356295402,5.603206469798324,3.6627040563933013,5.475552795575196,0.9160706756156176,1.8502934795989237,0.10387984716261488,0.10965796090955844,0.682345843758401,1.4296886294124935,0.16005265770179924,0.23489121991772305,0.6050461099311938,6.034111759802098,10.448832360296851,0.9658882401979016,5.414720600494754,2.965888240197901,5.034111759802098,0.7150491930231209,2.0500295497113044,0.16,0.61,1.6,0.86,4.399999999999999,2.329999935465265,-0.7330708751946553,-0.6503050458707496,0.0,1.0,0,0,0,1
1218,1.0999923673963654,1.3285858509411044,0.35310099210493384,0.270426298532046,0.3764414739270845,11.834747181069286,11.782173430915133,3.366606454491589,4.151531371334306,4.710697566701102,4.247890294420135,1.3297292748468474,1.3997507203132995,0.09649494807656303,0.07233709661115797,0.2066666666666667,2.73,0.01774081086359522,0.07652677176663811,0.9054400804191036,7.0,16.0,1.0,5.0,3.0,8.0,0.12974920435742374,2.7928470130239487,0.19,0.66,1.8,0.94,16.169999999999995,4.368224711642952,-0.07592360866845427,-2.8649999999999993,1.0,0.0,0,0,1,1
1226,0.5072709309168055,1.6295022431795219,0.212135223056436,0.2887186541807917,0.4990785296286319,11.12246194171355,16.72492431155532,2.743201140824787,6.353323741142925,5.018713702730198,4.747031256062972,0.9251243233500998,1.7859542430666877,0.07238855234225716,0.0,1.8388747770859928,1.2354643126926033,0.5259572450522929,0.21011442922856688,0.26374447320239336,15.280431407113905,10.961300771576347,5.766456971510318,4.584045753692075,5.9447168904788485,3.9823968993009613,1.787986164385446,1.001347848835747,0.52,0.21,0.94,1.73,-29.539999999999992,1.8644274851448757,-0.8869750769717815,0.6207349743544894,0.0,3.0,0,1,0,0
1227,1.8934144248207117,1.1548422190659764,0.5397811736778206,0.20873796597029434,0.2514013583717209,15.47644092588668,11.572231930932881,5.4529119818279215,3.9362655127887463,8.027775967095685,4.9751386677476015,1.8280814870037565,0.9629420410854572,0.12482151850384995,0.14890086655760973,1.0247800664730733,1.5763478913932092,0.2816153381416167,0.26120544340242463,0.4570434916734349,10.872355600093664,13.727438196921346,3.5030307671542213,4.868000042943558,4.847526522176596,4.246623438414996,1.1060514578272749,1.6323359184227295,0.09,0.74,2.36,0.78,23.939999999999998,3.262112864549973,0.6773964187152826,-0.37804910488020504,1.0,0.0,1,0,0,0
1234,1.76,0.6,0.7215542623312466,0.18573756415545128,0.09269727956342108,17.0,11.999999999999998,4.0,3.0,4.0,7.0,2.350400351149191,0.4638294028457145,0.1211764705882353,0.1176470588235294,1.1689887329882258,1.5532883561422284,0.32430326627541683,0.2367274321044777,0.4389002862852886,11.117439398358846,14.129102356097269,3.6016585328496116,4.994455883895172,4.019158299962915,5.586917660684028,1.2096372309307284,1.5534282909603432,0.28,0.39,1.23,1.06,-5.600000000000001,3.2517513383206738,0.8400000000000001,-0.3646404094871589,0.0,0.0,1,1,0,0
1238,1.497878468315306,0.6707449638577229,0.5300996536464074,0.29606666360434786,0.17367756624165548,15.230809422894714,8.956577322154892,4.756563846502768,2.63620048126133,8.249961781561616,4.204142824037672,1.8863656245435696,0.8170993623293143,0.09320547080258797,0.08050173737977301,1.048443140672451,1.0307690587458451,0.3756551802680851,0.2832589162230925,0.3410845195595414,13.578728461487634,11.476316737932155,3.6323320799154417,3.9750018168686068,6.0172564296499695,2.656936277311704,1.4102244570273477,1.3065124749017167,0.32,0.38,1.21,1.21,-0.14000000000000057,2.746616503508201,0.8835964171357327,0.11751517273158885,2.0,1.0,1,0,0,0
1244,1.485041169799185,1.2865408138418926,0.4036162276442666,0.26499161586704034,0.331390767950819,18.82096174104139,10.709364557823577,6.447169753056822,3.7672163563152337,6.622149039862126,5.363884056708691,1.4758402987998402,1.2591639197194977,0.07437748304634971,0.05370573412760358,1.6711717612794896,1.4293491631975506,0.4028580740430705,0.20336348827196865,0.3937007631674195,12.414556981479702,15.97879763127746,3.999612538428893,4.2762063814420355,4.388213101459671,5.437867741744513,1.4119377104011799,1.3844657777742269,0.29,0.38,1.3,1.19,-0.259999999999998,3.2442899469671156,0.39468060837627505,-0.14500099998074067,1.0,1.0,1,0,0,0
1254,2.143333333333333,1.1733333333333331,0.7094773294413441,0.17783740646392127,0.11266104156751933,24.0,11.0,5.0,4.0,5.999999999999999,5.0,2.3062693947879542,0.5158205311664792,0.09375,0.08333333333333333,0.9353430698290328,1.4266492097100054,0.3092635820804935,0.23977573731509835,0.4509082637077779,10.349927088060236,14.305505922476222,3.4434816734108797,5.002458617048038,3.5041878142913965,6.265694930060574,1.1675664835565789,1.5925005284384326,0.29,0.38,1.35,1.15,-5.019999999999996,3.645624732549612,1.245,-0.5316972779750858,0.0,2.0,1,1,0,0
1262,1.917262238797071,0.91140717144098,0.5090879084534708,0.2566280252168364,0.2342663042379539,14.762331937477589,9.304344485758342,5.171683062926542,2.851394318904474,5.547477124615082,4.4689045978089235,1.783891750577249,0.9594269379306982,0.10615079736873784,0.1660834394646674,2.4299729633142593,0.7838486928616711,0.6957685438902173,0.1763915675134866,0.12695796111610427,17.59815323937745,7.531508315678152,6.254434615189644,2.500890587992993,7.706347696984261,3.0083166158875354,2.263697199184138,0.5572654508617995,0.37,0.41,1.44,1.33,-4.969999999999999,2.5458313596899282,0.8576469204662792,1.6822901317133283,0.0,1.0,0,0,1,0
